State,Data Acquisition Time,DO
Assam,02-05-2018 08:30,6.6
Assam,03-06-2018 08:30,6.6
Assam,04-09-2018 08:30,5.4
Assam,05-04-2018 08:30,5.8
Assam,06-06-2018 08:30,5.2
Assam,07-09-2018 08:30,4.6
Assam,08-08-2018 08:30,4.3
Assam,09-05-2018 08:30,5.8
Assam,10-03-2018 08:30,6.1
Assam,11-07-2018 08:30,6.8
Assam,12-10-2018 08:30,6.3
Assam,01-03-2019 08:30,7.3
Assam,02-04-2019 08:30,7.3
Assam,03-06-2019 08:30,7.2
Assam,04-01-2019 08:30,7.2
Assam,05-03-2019 08:30,6
Assam,06-10-2019 08:30,5.3
Assam,07-02-2019 08:30,5.6
Assam,08-06-2019 08:30,6
Assam,09-04-2019 08:30,5.5
Assam,10-10-2019 08:30,5.6
Assam,11-05-2019 08:30,7.6
Assam,12-03-2019 08:30,6.4
Assam,01-02-2020 08:30,7.2
Assam,02-03-2020 08:30,6.9
Assam,03-04-2020 08:30,6.8
Assam,04-11-2020 08:30,7.8
Assam,05-04-2020 08:30,6.8
Assam,06-01-2020 08:30,6.4
Assam,07-06-2020 08:30,6.5
Assam,08-04-2020 08:30,6.7
Assam,09-02-2020 08:30,6.3
Assam,10-05-2020 08:30,5.7
Assam,11-02-2020 08:30,6.6
Assam,12-03-2020 08:30,6.7
Assam,01-04-2018 08:30,7.4
Assam,02-05-2018 08:30,7.5
Assam,03-06-2018 08:30,7.4
Assam,04-09-2018 08:30,6.6
Assam,05-04-2018 08:30,6.5
Assam,06-06-2018 08:30,6.4
Assam,07-09-2018 08:30,5.4
Assam,08-08-2018 08:30,5.5
Assam,09-05-2018 08:30,6.5
Assam,10-03-2018 08:30,6.2
Assam,11-07-2018 08:30,7.4
Assam,12-10-2018 08:30,8.2
Assam,01-03-2019 08:30,7.6
Assam,02-04-2019 08:30,7.9
Assam,03-06-2019 08:30,7.6
Assam,04-01-2019 08:30,7.6
Assam,05-03-2019 08:30,6.6
Assam,06-10-2019 08:30,5.7
Assam,07-02-2019 08:30,5.5
Assam,08-06-2019 08:30,6.4
Assam,09-04-2019 08:30,5.1
Assam,10-10-2019 08:30,6.5
Assam,11-05-2019 08:30,7.8
Assam,12-03-2019 08:30,6.3
Assam,01-02-2020 08:30,7.5
Assam,02-03-2020 08:30,6.8
Assam,03-04-2020 08:30,6.7
Assam,04-11-2020 08:30,7.6
Assam,05-04-2020 08:30,6.7
Assam,06-01-2020 08:30,6.5
Assam,07-06-2020 08:30,6.7
Assam,08-04-2020 08:30,6.7
Assam,09-02-2020 08:30,6.8
Assam,10-05-2020 08:30,6
Assam,11-02-2020 08:30,6.8
Assam,12-03-2020 08:30,6.5
Assam,01-05-2018 08:30,7.8
Assam,02-06-2018 08:30,9.3
Assam,03-06-2018 08:30,10.6
Assam,04-03-2018 08:30,7.3
Assam,05-04-2018 08:30,5
Assam,06-12-2018 08:30,5.3
Assam,07-09-2018 08:30,7.1
Assam,08-06-2018 08:30,6.9
Assam,09-05-2018 08:30,11
Assam,10-08-2018 08:30,4.7
Assam,11-08-2018 08:30,5.8
Assam,12-11-2018 08:30,9.2
Assam,01-04-2019 08:30,10.8
Assam,02-06-2019 08:30,10
Assam,03-05-2019 08:30,10.3
Assam,04-03-2019 08:30,9.2
Assam,05-03-2019 08:30,9.5
Assam,17-06-2019 08:30,8.9
Assam,07-03-2019 08:30,6.4
Assam,08-05-2019 08:30,8.6
Assam,09-03-2019 08:30,10
Assam,10-03-2019 08:30,9.8
Assam,11-05-2019 08:30,6.9
Assam,12-04-2019 08:30,7.9
Assam,01-02-2020 08:30,9.5
Assam,02-04-2020 08:30,8.3
Assam,03-02-2020 08:30,10.5
Assam,05-05-2020 08:30,9
Assam,18-06-2020 08:30,6
Assam,08-05-2020 08:30,5.5
Assam,09-02-2020 08:30,5.4
Assam,10-05-2020 08:30,8.8
Assam,11-03-2020 08:30,5.4
Assam,12-03-2020 08:30,4.8
Assam,01-08-2018 08:30,5.8
Assam,02-07-2018 08:30,6.5
Assam,03-12-2018 08:30,6
Assam,04-10-2018 08:30,5.8
Assam,05-09-2018 08:30,7
Assam,13-06-2018 08:30,6.5
Assam,16-07-2018 08:30,6.5
Assam,16-08-2018 08:30,6
Assam,13-09-2018 08:30,8.5
Assam,30-10-2018 08:30,6
Assam,19-11-2018 08:30,6
Assam,13-12-2018 08:30,6.2
Assam,21-01-2019 08:30,5.8
Assam,14-02-2019 08:30,6.2
Assam,13-03-2019 08:30,6
Assam,25-04-2019 08:30,5.5
Assam,13-05-2019 08:30,6.5
Assam,17-06-2019 08:30,6.5
Assam,29-07-2019 08:30,6.8
Assam,13-08-2019 08:30,6.4
Assam,09-09-2019 08:30,6.2
Assam,23-10-2019 08:30,5.8
Assam,19-11-2019 08:30,6.3
Assam,18-12-2019 08:30,6.2
Assam,01-06-2020 08:30,6.4
Assam,02-05-2020 08:30,6.5
Assam,03-11-2020 08:30,6
Assam,05-11-2020 08:30,6.3
Assam,06-08-2020 08:30,6.2
Assam,08-10-2020 08:30,6.2
Assam,09-10-2020 08:30,6.4
Assam,10-12-2020 08:30,6.5
Assam,11-09-2020 08:30,6.6
Assam,16-12-2020 08:30,6
Assam,24-01-2018 08:30,7.4
Assam,19-02-2018 08:30,6.6
Assam,20-03-2018 08:30,4.6
Assam,18-04-2018 08:30,3.7
Assam,14-05-2018 08:30,5.2
Assam,18-06-2018 08:30,4.5
Assam,17-07-2018 08:30,4.2
Assam,20-08-2018 08:30,4.6
Assam,24-09-2018 08:30,3
Assam,24-10-2018 08:30,5.3
Assam,14-11-2018 08:30,5.3
Assam,12-10-2018 08:30,6
Assam,01-10-2019 08:30,4.7
Assam,02-12-2019 08:30,6.4
Assam,03-11-2019 08:30,2
Assam,29-04-2019 08:30,2.6
Assam,05-09-2019 08:30,4.2
Assam,13-06-2019 08:30,5.8
Assam,15-07-2019 08:30,5.6
Assam,21-08-2019 08:30,5.2
Assam,09-11-2019 08:30,5.2
Assam,21-10-2019 08:30,5.1
Assam,18-11-2019 08:30,5.1
Assam,23-12-2019 08:30,6.5
Assam,20-01-2020 08:30,4.7
Assam,17-02-2020 08:30,4.6
Assam,03-11-2020 08:30,7.7
Assam,05-12-2020 08:30,5.2
Assam,15-06-2020 08:30,4.3
Assam,17-08-2020 08:30,4.4
Assam,21-09-2020 08:30,4.2
Assam,10-05-2020 08:30,6.9
Assam,11-09-2020 08:30,7.6
Assam,12-07-2020 08:30,6.4
Assam,29-01-2018 08:30,5
Assam,26-02-2018 08:30,5.7
Assam,27-03-2018 08:30,6.7
Assam,23-04-2018 08:30,6.7
Assam,21-05-2018 08:30,5.2
Assam,24-07-2018 08:30,6.5
Assam,28-08-2018 08:30,5
Assam,27-09-2018 08:30,7.7
Assam,29-10-2018 08:30,6.7
Assam,26-11-2018 08:30,6
Assam,17-12-2018 08:30,7.2
Assam,24-01-2019 08:30,6.2
Assam,25-02-2019 08:30,6.5
Assam,25-03-2019 08:30,7.5
Assam,29-04-2019 08:30,2
Assam,20-05-2019 08:30,4.1
Assam,24-06-2019 08:30,6.7
Assam,22-07-2019 08:30,6.1
Assam,28-08-2019 08:30,5.5
Assam,23-09-2019 08:30,9.4
Assam,30-10-2019 08:30,5.7
Assam,29-01-2020 08:30,6.2
Assam,24-02-2020 08:30,6.3
Assam,19-05-2020 08:30,7.6
Assam,22-06-2020 08:30,7.3
Assam,24-08-2020 08:30,6.6
Assam,25-09-2020 08:30,6.7
Assam,13-10-2020 08:30,5
Assam,17-11-2020 08:30,6.2
Assam,14-12-2020 08:30,7.4
Assam,29-01-2018 08:30,6.4
Assam,22-02-2018 08:30,8
Assam,20-03-2018 08:30,8.5
Assam,20-04-2018 08:30,7.3
Assam,22-05-2018 08:30,7.3
Assam,21-06-2018 08:30,7.1
Assam,19-07-2018 08:30,5.2
Assam,23-08-2018 08:30,4.9
Assam,20-09-2018 08:30,6
Assam,29-10-2018 08:30,7.2
Assam,19-11-2018 08:30,7.5
Assam,20-12-2018 08:30,7.1
Assam,21-01-2019 08:30,5.5
Assam,20-02-2019 08:30,6.1
Assam,18-03-2019 08:30,7.5
Assam,23-04-2019 08:30,4.5
Assam,20-05-2019 08:30,7.4
Assam,17-06-2019 08:30,5.3
Assam,15-07-2019 08:30,5.7
Assam,22-08-2019 08:30,7.2
Assam,24-09-2019 08:30,6.9
Assam,28-10-2019 08:30,7.2
Assam,20-11-2019 08:30,6.9
Assam,23-12-2019 08:30,7
Assam,17-01-2020 08:30,7.1
Assam,14-02-2020 08:30,6.4
Assam,19-03-2020 08:30,6.3
Assam,05-11-2020 08:30,6.5
Assam,06-09-2020 08:30,6.8
Assam,20-07-2020 08:30,7
Assam,17-08-2020 08:30,5.3
Assam,16-09-2020 08:30,7.1
Assam,10-12-2020 08:30,7.9
Assam,17-11-2020 08:30,7
Assam,14-12-2020 08:30,7.2
Assam,18-01-2018 08:30,6.7
Assam,19-02-2018 08:30,6.8
Assam,03-12-2018 08:30,7.2
Assam,18-04-2018 08:30,6.1
Assam,05-07-2018 08:30,7
Assam,06-06-2018 08:30,7
Assam,07-12-2018 08:30,7.1
Assam,08-09-2018 08:30,7.2
Assam,13-09-2018 08:30,6.1
Assam,25-10-2018 08:30,6.5
Assam,16-11-2018 08:30,4.3
Assam,13-12-2018 08:30,5.5
Assam,01-10-2019 08:30,6.8
Assam,02-11-2019 08:30,7.4
Assam,03-11-2019 08:30,6.3
Assam,23-04-2019 08:30,6.8
Assam,15-05-2019 08:30,6.3
Assam,20-06-2019 08:30,6.8
Assam,19-07-2019 08:30,7.5
Assam,27-08-2019 08:30,7.8
Assam,25-09-2019 08:30,6.2
Assam,22-10-2019 08:30,6
Assam,25-11-2019 08:30,7
Assam,23-12-2019 08:30,6.9
Assam,21-01-2020 08:30,6.9
Assam,17-02-2020 08:30,7.1
Assam,19-03-2020 08:30,7.4
Assam,18-05-2020 08:30,7.2
Assam,06-11-2020 08:30,6.5
Assam,29-07-2020 08:30,6.3
Assam,21-08-2020 08:30,6.4
Assam,16-09-2020 08:30,6.5
Assam,14-10-2020 08:30,5.2
Assam,11-10-2020 08:30,5.5
Assam,17-12-2020 08:30,5.8
Assam,14-06-2019 08:30,6.2
Assam,07-11-2019 08:30,5.2
Assam,13-08-2019 08:30,6.2
Assam,29-10-2019 08:30,7.8
Assam,19-12-2019 08:30,6.8
Assam,01-09-2020 08:30,8
Assam,13-02-2020 08:30,7.1
Assam,03-11-2020 08:30,7.3
Assam,04-11-2020 08:30,7.2
Assam,19-05-2020 08:30,6.9
Assam,20-06-2020 08:30,5.3
Assam,20-07-2020 08:30,6.2
Assam,08-10-2020 08:30,6.8
Assam,09-03-2020 08:30,5.8
Assam,14-10-2020 08:30,6.5
Assam,11-09-2020 08:30,7.2
Assam,17-12-2020 08:30,8.2
Assam,09-12-2018 08:30,1
Assam,14-05-2020 08:30,1.5
Assam,15-06-2020 08:30,0
Assam,08-12-2020 08:30,0
Assam,15-09-2020 08:30,2.2
Assam,14-10-2020 08:30,1.3
Assam,12-09-2020 08:30,1
Assam,25-01-2018 08:30,3.8
Assam,15-02-2018 08:30,4.5
Assam,16-03-2018 08:30,7.8
Assam,20-04-2018 08:30,6.5
Assam,18-05-2018 08:30,5.1
Assam,21-06-2018 08:30,7.3
Assam,20-07-2018 08:30,6.6
Assam,28-08-2018 08:30,4
Assam,26-09-2018 08:30,4.7
Assam,29-10-2018 08:30,9
Assam,28-11-2018 08:30,5
Assam,18-12-2018 08:30,5.1
Assam,28-01-2019 08:30,4.8
Assam,21-02-2019 08:30,3.6
Assam,19-03-2019 08:30,5.8
Assam,25-04-2019 08:30,2.5
Assam,16-05-2019 08:30,4.4
Assam,19-06-2019 08:30,5.3
Assam,19-07-2019 08:30,5.6
Assam,28-08-2019 08:30,5.5
Assam,20-09-2019 08:30,5.2
Assam,29-10-2019 08:30,9
Assam,26-11-2019 08:30,4.1
Assam,20-12-2019 08:30,4.5
Assam,20-01-2020 08:30,4.6
Assam,14-02-2020 08:30,4.5
Assam,18-03-2020 08:30,4.2
Assam,18-05-2020 08:30,4.5
Assam,17-06-2020 08:30,4.6
Assam,24-08-2020 08:30,5.8
Assam,28-09-2020 08:30,4.8
Assam,28-10-2020 08:30,4.2
Assam,25-11-2020 08:30,4.8
Assam,17-12-2020 08:30,7.6
Assam,24-01-2018 08:30,9.6
Assam,19-02-2018 08:30,10.2
Assam,20-03-2018 08:30,4.7
Assam,18-04-2018 08:30,7
Assam,14-05-2018 08:30,7.8
Assam,18-06-2018 08:30,7.1
Assam,17-07-2018 08:30,6.8
Assam,20-08-2018 08:30,7.2
Assam,24-09-2018 08:30,6.3
Assam,24-10-2018 08:30,9.1
Assam,14-11-2018 08:30,8.2
Assam,12-10-2018 08:30,7.8
Assam,01-10-2019 08:30,8.1
Assam,02-12-2019 08:30,9.1
Assam,03-11-2019 08:30,8.1
Assam,04-08-2019 08:30,8.9
Assam,05-09-2019 08:30,8
Assam,13-06-2019 08:30,5.4
Assam,15-07-2019 08:30,7.2
Assam,21-08-2019 08:30,6.5
Assam,09-11-2019 08:30,7
Assam,21-10-2019 08:30,8.7
Assam,18-11-2019 08:30,6.5
Assam,23-12-2019 08:30,5.2
Assam,20-01-2020 08:30,7.4
Assam,17-02-2020 08:30,9.5
Assam,03-11-2020 08:30,9.9
Assam,19-04-2020 08:30,8
Assam,05-12-2020 08:30,7.7
Assam,15-06-2020 08:30,7.7
Assam,17-08-2020 08:30,8.4
Assam,28-09-2020 08:30,6.8
Assam,13-10-2020 08:30,7
Assam,11-04-2020 08:30,8
Assam,12-03-2020 08:30,8.8
Assam,01-08-2018 08:30,5.4
Assam,02-07-2018 08:30,5.4
Assam,03-12-2018 08:30,5.4
Assam,04-02-2018 08:30,5.1
Assam,05-04-2018 08:30,5.3
Assam,06-11-2018 08:30,5.6
Assam,07-10-2018 08:30,7.2
Assam,08-06-2018 08:30,7.2
Assam,09-05-2018 08:30,5
Assam,10-08-2018 08:30,7.9
Assam,14-11-2018 08:30,5.3
Assam,12-11-2018 08:30,5.4
Assam,01-10-2019 08:30,5
Assam,02-06-2019 08:30,5.4
Assam,03-06-2019 08:30,5.8
Assam,04-04-2019 08:30,5.6
Assam,05-06-2019 08:30,5
Assam,06-11-2019 08:30,5.2
Assam,07-10-2019 08:30,5.1
Assam,08-05-2019 08:30,6.8
Assam,09-05-2019 08:30,5.4
Assam,14-10-2019 08:30,5.9
Assam,13-11-2019 08:30,5.6
Assam,19-12-2019 08:30,5.1
Assam,01-06-2020 08:30,5.3
Assam,02-05-2020 08:30,5.6
Assam,03-11-2020 08:30,5.1
Assam,17-04-2020 08:30,7.2
Assam,28-05-2020 08:30,7.3
Assam,06-08-2020 08:30,7.4
Assam,08-10-2020 08:30,7.1
Assam,09-10-2020 08:30,7.7
Assam,10-12-2020 08:30,6.7
Assam,11-09-2020 08:30,6.6
Assam,12-09-2020 08:30,7.6
Assam,17-01-2018 08:30,8.2
Assam,13-02-2018 08:30,6.4
Assam,14-03-2018 08:30,8.5
Assam,04-02-2018 08:30,7.9
Assam,05-04-2018 08:30,7.8
Assam,06-12-2018 08:30,7.6
Assam,01-04-2018 08:30,7.7
Assam,02-05-2018 08:30,6.8
Assam,03-06-2018 08:30,7.6
Assam,04-09-2018 08:30,7
Assam,05-04-2018 08:30,6.1
Assam,06-06-2018 08:30,6.4
Assam,07-09-2018 08:30,6.9
Assam,08-08-2018 08:30,5.7
Assam,09-05-2018 08:30,4.2
Assam,10-03-2018 08:30,5.1
Assam,11-07-2018 08:30,7.8
Assam,12-10-2018 08:30,7.9
Assam,01-03-2019 08:30,7.8
Assam,02-04-2019 08:30,7.9
Assam,03-06-2019 08:30,7.7
Assam,04-01-2019 08:30,7.6
Assam,05-03-2019 08:30,6.9
Assam,06-10-2019 08:30,6.5
Assam,07-02-2019 08:30,5.9
Assam,08-06-2019 08:30,6.8
Assam,09-04-2019 08:30,5.5
Assam,10-10-2019 08:30,5.4
Assam,11-05-2019 08:30,6.7
Assam,12-03-2019 08:30,8
Assam,01-02-2020 08:30,7.8
Assam,02-03-2020 08:30,7.7
Assam,03-04-2020 08:30,8
Assam,04-11-2020 08:30,7.8
Assam,05-04-2020 08:30,7.4
Assam,06-01-2020 08:30,7
Assam,07-06-2020 08:30,7.3
Assam,08-04-2020 08:30,7.5
Assam,09-02-2020 08:30,6.1
Assam,10-05-2020 08:30,6.4
Assam,11-02-2020 08:30,7.3
Assam,12-03-2020 08:30,7.5
Assam,01-03-2018 08:30,7.8
Assam,02-01-2018 08:30,8.9
Assam,03-06-2018 08:30,8.4
Assam,04-02-2018 08:30,9.9
Assam,05-03-2018 08:30,7
Assam,06-07-2018 08:30,7.9
Assam,07-03-2018 08:30,7.2
Assam,08-02-2018 08:30,7.5
Assam,09-04-2018 08:30,6.3
Assam,10-03-2018 08:30,7
Assam,11-02-2018 08:30,6.7
Assam,12-03-2018 08:30,9.1
Assam,01-02-2019 08:30,9.1
Assam,02-04-2019 08:30,6.8
Assam,03-04-2019 08:30,8.6
Assam,04-02-2019 08:30,8.2
Assam,05-02-2019 08:30,7.8
Assam,06-03-2019 08:30,5.6
Assam,07-02-2019 08:30,8
Assam,08-02-2019 08:30,6.4
Assam,09-03-2019 08:30,7
Assam,10-03-2019 08:30,6.5
Assam,11-05-2019 08:30,8.3
Assam,12-04-2019 08:30,9.1
Assam,01-02-2020 08:30,10.2
Assam,02-03-2020 08:30,9.8
Assam,03-02-2020 08:30,9.5
Assam,04-12-2020 08:30,10.3
Assam,05-05-2020 08:30,8.6
Assam,06-03-2020 08:30,7.4
Assam,22-07-2020 08:30,7.7
Assam,08-04-2020 08:30,7.6
Assam,09-02-2020 08:30,7.4
Assam,10-05-2020 08:30,6.6
Assam,11-03-2020 08:30,7
Assam,12-03-2020 08:30,8.1
Assam,05-09-2018 08:30,8
Assam,13-06-2018 08:30,7.8
Assam,16-07-2018 08:30,8
Assam,16-08-2018 08:30,8.2
Assam,13-09-2018 08:30,9
Assam,30-10-2018 08:30,6.8
Assam,19-11-2018 08:30,7.5
Assam,13-12-2018 08:30,7.6
Assam,21-01-2019 08:30,7.3
Assam,14-02-2019 08:30,7.7
Assam,13-03-2019 08:30,7.8
Assam,25-04-2019 08:30,7.5
Assam,13-05-2019 08:30,7.5
Assam,17-06-2019 08:30,7.6
Assam,29-07-2019 08:30,7.7
Assam,13-08-2019 08:30,7.5
Assam,09-09-2019 08:30,7.5
Assam,23-10-2019 08:30,7.4
Assam,18-12-2019 08:30,7.4
Assam,01-06-2020 08:30,7.2
Assam,02-05-2020 08:30,7.4
Assam,03-11-2020 08:30,7.4
Assam,04-12-2020 08:30,7.5
Assam,05-11-2020 08:30,7.2
Assam,06-08-2020 08:30,7.5
Assam,08-10-2020 08:30,7.2
Assam,09-10-2020 08:30,7.5
Assam,10-12-2020 08:30,7.8
Assam,11-09-2020 08:30,7.4
Assam,16-12-2020 08:30,7.6
Assam,29-01-2018 08:30,7.2
Assam,26-02-2018 08:30,8.6
Assam,27-03-2018 08:30,7.4
Assam,23-04-2018 08:30,9.2
Assam,21-05-2018 08:30,7.9
Assam,25-06-2018 08:30,5.8
Assam,24-07-2018 08:30,7.3
Assam,28-08-2018 08:30,6.6
Assam,27-09-2018 08:30,7.4
Assam,29-10-2018 08:30,8.1
Assam,26-11-2018 08:30,7.2
Assam,17-12-2018 08:30,8.4
Assam,24-01-2019 08:30,9.7
Assam,25-02-2019 08:30,10
Assam,25-03-2019 08:30,8.8
Assam,29-04-2019 08:30,7.7
Assam,20-05-2019 08:30,6.1
Assam,24-06-2019 08:30,7.2
Assam,22-07-2019 08:30,7.8
Assam,28-08-2019 08:30,5.3
Assam,23-09-2019 08:30,8.8
Assam,30-10-2019 08:30,5.7
Assam,29-01-2020 08:30,7.1
Assam,24-02-2020 08:30,7.2
Assam,19-04-2020 08:30,8.7
Assam,19-05-2020 08:30,5.6
Assam,22-06-2020 08:30,8
Assam,24-08-2020 08:30,8.1
Assam,28-09-2020 08:30,7.4
Assam,13-10-2020 08:30,6.5
Assam,17-11-2020 08:30,7.4
Assam,14-12-2020 08:30,7.1
Assam,19-01-2018 08:30,8.6
Assam,14-02-2018 08:30,8.7
Assam,15-03-2018 08:30,8.4
Assam,23-04-2018 08:30,6.3
Assam,15-05-2018 08:30,6.8
Assam,20-06-2018 08:30,5.6
Assam,23-07-2018 08:30,6.8
Assam,13-08-2018 08:30,6.8
Assam,09-12-2018 08:30,7.3
Assam,10-11-2018 08:30,7.8
Assam,19-11-2018 08:30,8
Assam,12-12-2018 08:30,7.8
Assam,21-01-2019 08:30,9.2
Assam,02-12-2019 08:30,8.1
Assam,03-12-2019 08:30,8.1
Assam,04-09-2019 08:30,6.8
Assam,05-09-2019 08:30,7.2
Assam,14-06-2019 08:30,6.2
Assam,16-07-2019 08:30,6.2
Assam,22-08-2019 08:30,7.5
Assam,09-11-2019 08:30,6.8
Assam,21-10-2019 08:30,7.7
Assam,18-11-2019 08:30,7.6
Assam,19-12-2019 08:30,7.4
Assam,01-09-2020 08:30,9.6
Assam,02-11-2020 08:30,9.3
Assam,17-03-2020 08:30,10.2
Assam,04-12-2020 08:30,9.4
Assam,14-05-2020 08:30,6.8
Assam,15-06-2020 08:30,6.7
Assam,22-07-2020 08:30,6.8
Assam,08-12-2020 08:30,9
Assam,15-09-2020 08:30,6.2
Assam,14-10-2020 08:30,5.2
Assam,23-11-2020 08:30,8
Assam,12-10-2020 08:30,8.4
Assam,17-01-2018 08:30,4.8
Assam,02-12-2018 08:30,5.4
Assam,19-03-2018 08:30,5.3
Assam,04-09-2018 08:30,5.4
Assam,05-09-2018 08:30,5.1
Assam,13-06-2018 08:30,5.1
Assam,18-07-2018 08:30,6.5
Assam,16-08-2018 08:30,6.2
Assam,13-09-2018 08:30,5.2
Assam,22-10-2018 08:30,5.2
Assam,21-11-2018 08:30,5.2
Assam,13-12-2018 08:30,5
Assam,21-01-2019 08:30,5
Assam,14-02-2019 08:30,4.8
Assam,13-03-2019 08:30,5.4
Assam,25-04-2019 08:30,5.2
Assam,13-05-2019 08:30,4.7
Assam,17-06-2019 08:30,5.6
Assam,22-07-2019 08:30,6.8
Assam,13-08-2019 08:30,5.6
Assam,09-09-2019 08:30,5.1
Assam,22-10-2019 08:30,5.8
Assam,19-11-2019 08:30,5.3
Assam,23-12-2019 08:30,5.5
Assam,20-01-2020 08:30,5.2
Assam,17-02-2020 08:30,5.7
Assam,19-03-2020 08:30,5.3
Assam,17-04-2020 08:30,7.3
Assam,19-05-2020 08:30,5.3
Assam,22-06-2020 08:30,7.1
Assam,24-08-2020 08:30,6.7
Assam,28-09-2020 08:30,6.8
Assam,28-10-2020 08:30,6.6
Assam,25-11-2020 08:30,7.1
Assam,21-12-2020 08:30,7.3
Assam,29-01-2018 08:30,7.5
Assam,26-02-2018 08:30,6.8
Assam,26-03-2018 08:30,7.2
Assam,19-04-2018 08:30,8
Assam,17-05-2018 08:30,8.2
Assam,20-06-2018 08:30,8.4
Assam,24-07-2018 08:30,8.4
Assam,27-08-2018 08:30,8.6
Assam,26-09-2018 08:30,9
Assam,25-10-2018 08:30,6.3
Assam,27-11-2018 08:30,7
Assam,19-12-2018 08:30,7.3
Assam,29-01-2019 08:30,7.8
Assam,26-02-2019 08:30,7.6
Assam,28-03-2019 08:30,7.6
Assam,29-04-2019 08:30,7.6
Assam,27-05-2019 08:30,7.8
Assam,25-06-2019 08:30,7.8
Assam,23-07-2019 08:30,7.9
Assam,26-08-2019 08:30,7.6
Assam,23-09-2019 08:30,7.6
Assam,30-10-2019 08:30,7.2
Assam,27-11-2019 08:30,7.2
Assam,20-12-2019 08:30,7.2
Assam,29-01-2020 08:30,7.4
Assam,19-02-2020 08:30,7.6
Assam,13-04-2020 08:30,6.6
Assam,21-05-2020 08:30,7.3
Assam,24-06-2020 08:30,7.4
Assam,25-08-2020 08:30,7.6
Assam,22-09-2020 08:30,8
Assam,27-10-2020 08:30,7.8
Assam,17-11-2020 08:30,7.5
Assam,21-12-2020 08:30,7.6
Assam,01-05-2018 08:30,9.2
Assam,02-06-2018 08:30,11.4
Assam,03-06-2018 08:30,9.8
Assam,04-03-2018 08:30,7.8
Assam,05-04-2018 08:30,7.7
Assam,06-12-2018 08:30,6.6
Assam,07-09-2018 08:30,6.7
Assam,08-06-2018 08:30,6.6
Assam,09-05-2018 08:30,4.8
Assam,10-08-2018 08:30,6.4
Assam,11-08-2018 08:30,7.8
Assam,12-11-2018 08:30,7.6
Assam,01-04-2019 08:30,8.9
Assam,02-06-2019 08:30,9.2
Assam,03-05-2019 08:30,8.6
Assam,04-03-2019 08:30,7.8
Assam,05-03-2019 08:30,8
Assam,17-06-2019 08:30,6.8
Assam,07-03-2019 08:30,6.4
Assam,08-05-2019 08:30,7.6
Assam,09-03-2019 08:30,7.2
Assam,10-03-2019 08:30,7.8
Assam,11-05-2019 08:30,7.4
Assam,12-04-2019 08:30,7.5
Assam,01-02-2020 08:30,10.1
Assam,02-04-2020 08:30,10.8
Assam,03-02-2020 08:30,9
Assam,13-04-2020 08:30,7.8
Assam,05-05-2020 08:30,8.5
Assam,18-06-2020 08:30,8
Assam,08-05-2020 08:30,7.6
Assam,09-02-2020 08:30,7.5
Assam,10-05-2020 08:30,8.4
Assam,11-03-2020 08:30,6.8
Assam,12-03-2020 08:30,8.5
Assam,19-01-2018 08:30,8.9
Assam,14-02-2018 08:30,8.1
Assam,15-03-2018 08:30,7.8
Assam,23-04-2018 08:30,6.8
Assam,15-05-2018 08:30,7
Assam,20-06-2018 08:30,5.8
Assam,23-07-2018 08:30,6.3
Assam,13-08-2018 08:30,6.4
Assam,09-12-2018 08:30,7.2
Assam,10-11-2018 08:30,6
Assam,19-11-2018 08:30,5.7
Assam,12-12-2018 08:30,9.1
Assam,21-01-2019 08:30,9.3
Assam,02-12-2019 08:30,9
Assam,03-12-2019 08:30,8.7
Assam,04-09-2019 08:30,8.3
Assam,05-09-2019 08:30,7.8
Assam,14-06-2019 08:30,7
Assam,16-07-2019 08:30,6.5
Assam,22-08-2019 08:30,6.3
Assam,09-11-2019 08:30,7.4
Assam,21-10-2019 08:30,7.8
Assam,18-11-2019 08:30,7.7
Assam,19-12-2019 08:30,7.2
Assam,01-09-2020 08:30,9.2
Assam,02-11-2020 08:30,10.1
Assam,17-03-2020 08:30,10.4
Assam,04-12-2020 08:30,8.5
Assam,14-05-2020 08:30,8.5
Assam,15-06-2020 08:30,7.3
Assam,22-07-2020 08:30,7.3
Assam,08-12-2020 08:30,8.8
Assam,15-09-2020 08:30,7.2
Assam,14-10-2020 08:30,6.1
Assam,23-11-2020 08:30,7.8
Assam,12-10-2020 08:30,8
Assam,17-06-2019 08:30,5.4
Assam,07-03-2019 08:30,6
Assam,08-05-2019 08:30,6.8
Assam,09-03-2019 08:30,6
Assam,10-03-2019 08:30,6.6
Assam,11-05-2019 08:30,8.5
Assam,12-04-2019 08:30,9.1
Assam,01-02-2020 08:30,9.7
Assam,02-04-2020 08:30,9.4
Assam,03-02-2020 08:30,10.1
Assam,04-12-2020 08:30,9.9
Assam,05-05-2020 08:30,9.1
Assam,06-08-2020 08:30,5.3
Assam,08-05-2020 08:30,8.5
Assam,09-02-2020 08:30,8.9
Assam,10-05-2020 08:30,6.6
Assam,11-03-2020 08:30,7.9
Assam,12-03-2020 08:30,7.3
Assam,24-01-2018 08:30,8.5
Assam,19-02-2018 08:30,8.7
Assam,20-03-2018 08:30,5.8
Assam,18-04-2018 08:30,7.2
Assam,14-05-2018 08:30,6.6
Assam,18-06-2018 08:30,6.4
Assam,17-07-2018 08:30,5
Assam,20-08-2018 08:30,5.7
Assam,24-09-2018 08:30,6.5
Assam,24-10-2018 08:30,8.3
